Advertiser_ID,Advertiser_Name,Line_Item_ID,Line_Item_Name,Line_Item_Status,Daily_Spend,Floodlight_Activity_ID,Floodlight_Name,Counting_Method,Floodlight_Status,Lookback_Window_Days,Last_Conversion_Date,Impressions_Last_24h,Clicks_Last_24h,Cookie_Consented_Count,Cookie_Unconsented_Count,GTM_Container_Link
ADV_1010,Advertiser_ADV_1010,LI_8658,Campaign_Q1_Display,ACTIVE,1055.51,FL_9023,Activity_FL_9023,Session,ACTIVE,30,2026-01-30,28666,97,165,55,GTM-XYZ144
ADV_1050,Advertiser_ADV_1050,LI_7687,Campaign_Q1_Display,ACTIVE,3035.86,FL_9093,Activity_FL_9093,Unique,ACTIVE,30,2026-01-30,11862,914,842,98,GTM-XYZ114
ADV_1050,Advertiser_ADV_1050,LI_9186,Campaign_Q2_Display,ACTIVE,3361.1,FL_9077,Activity_FL_9077,Standard,ACTIVE,30,2026-01-30,42854,502,287,69,GTM-XYZ103
ADV_1034,Advertiser_ADV_1034,LI_8239,Campaign_Q1_Display,ACTIVE,786.46,FL_9083,Activity_FL_9083,Unique,ACTIVE,30,2025-01-01,31313,374,928,61,GTM-XYZ115
ADV_1030,Advertiser_ADV_1030,LI_5074,Campaign_Spring_Display,ACTIVE,2471.12,FL_9085,Activity_FL_9085,Unique,ACTIVE,30,2026-01-30,20155,493,135,84,GTM-XYZ108
ADV_1040,Advertiser_ADV_1040,LI_6995,Campaign_Q1_Display,ACTIVE,1732.68,FL_9013,Activity_FL_9013,Unique,ACTIVE,30,2026-01-30,3418,528,762,13,GTM-XYZ146
ADV_1021,Advertiser_ADV_1021,LI_8886,Campaign_Spring_Display,ACTIVE,1121.6,FL_9016,Activity_FL_9016,Standard,ACTIVE,30,2026-01-30,1593,704,430,32,GTM-XYZ132
ADV_1001,Advertiser_ADV_1001,LI_9412,Campaign_Spring_Display,ACTIVE,4157.23,FL_9039,Activity_FL_9039,Session,ACTIVE,30,2026-01-30,26212,279,0,73,GTM-XYZ138
ADV_1038,Advertiser_ADV_1038,LI_9580,Campaign_Q1_Display,ACTIVE,2186.03,FL_9069,Activity_FL_9069,Unique,ACTIVE,30,2026-01-30,20490,322,230,53,GTM-XYZ118
ADV_1015,Advertiser_ADV_1015,LI_8872,Campaign_Q1_Display,ACTIVE,1489.37,FL_9035,Activity_FL_9035,Unique,ACTIVE,30,2026-01-30,12048,132,804,74,GTM-XYZ118
ADV_1026,Advertiser_ADV_1026,LI_5777,Campaign_Q2_Display,ACTIVE,4197.25,FL_9067,Activity_FL_9067,Standard,ACTIVE,30,2026-01-30,42954,434,411,29,GTM-XYZ118
ADV_1050,Advertiser_ADV_1050,LI_9024,Campaign_Q2_Display,ACTIVE,3911.79,FL_9047,Activity_FL_9047,Unique,ACTIVE,30,2026-01-30,35342,837,172,62,GTM-XYZ139
ADV_1043,Advertiser_ADV_1043,LI_8377,Campaign_Q1_Display,ACTIVE,2423.51,FL_9001,Activity_FL_9001,Standard,ACTIVE,30,2026-01-30,44379,208,450,83,GTM-XYZ149
ADV_1014,Advertiser_ADV_1014,LI_6248,Campaign_Q1_Display,ACTIVE,1101.6,FL_9041,Activity_FL_9041,Standard,ACTIVE,30,2026-01-30,39506,578,147,74,GTM-XYZ146
ADV_1012,Advertiser_ADV_1012,LI_7566,Campaign_Q1_Display,ACTIVE,1150.86,FL_9066,Activity_FL_9066,Session,ACTIVE,30,2026-01-30,30780,389,718,75,GTM-XYZ115
ADV_1012,Advertiser_ADV_1012,LI_5045,Campaign_Q2_Display,ACTIVE,486.57,FL_9065,Activity_FL_9065,Standard,ACTIVE,30,2026-01-30,46009,464,945,42,GTM-XYZ116
ADV_1036,Advertiser_ADV_1036,LI_9154,Campaign_Spring_Display,ACTIVE,2737.04,FL_9096,Activity_FL_9096,Standard,ACTIVE,30,2026-01-30,43703,817,938,61,GTM-XYZ125
ADV_1020,Advertiser_ADV_1020,LI_5457,Campaign_Q2_Display,ACTIVE,2689.64,FL_9009,Activity_FL_9009,Unique,ACTIVE,30,2026-01-30,8936,771,605,23,GTM-XYZ131
ADV_1028,Advertiser_ADV_1028,LI_5522,Campaign_Spring_Display,ACTIVE,1101.73,FL_9002,Activity_FL_9002,Session,ACTIVE,30,2026-01-30,47058,662,583,68,GTM-XYZ134
ADV_1049,Advertiser_ADV_1049,LI_6094,Campaign_Q1_Display,ACTIVE,1971.11,FL_9074,Activity_FL_9074,Unique,ACTIVE,30,2026-01-30,48213,59,652,27,GTM-XYZ112
ADV_1003,Advertiser_ADV_1003,LI_8706,Campaign_Q1_Display,ACTIVE,2429.17,nan,Activity_FL_9050,Session,ACTIVE,30,2026-01-30,6431,729,502,62,GTM-XYZ120
ADV_1020,Advertiser_ADV_1020,LI_7393,Campaign_Q2_Display,ACTIVE,4071.79,FL_9087,Activity_FL_9087,Standard,ACTIVE,30,2025-01-01,30694,176,872,82,GTM-XYZ113
ADV_1020,Advertiser_ADV_1020,LI_5738,Campaign_Q1_Display,ACTIVE,2619.69,FL_9041,Activity_FL_9041,Standard,ACTIVE,30,2026-01-30,42992,496,965,82,GTM-XYZ147
ADV_1004,Advertiser_ADV_1004,LI_7704,Campaign_Q2_Display,ACTIVE,734.72,FL_9091,Activity_FL_9091,Standard,ACTIVE,30,2026-01-30,32952,816,591,61,GTM-XYZ130
ADV_1005,Advertiser_ADV_1005,LI_6748,Campaign_Q1_Display,ACTIVE,133.33,FL_9067,Activity_FL_9067,Unique,ACTIVE,30,2026-01-30,33184,242,773,35,GTM-XYZ141
ADV_1038,Advertiser_ADV_1038,LI_9729,Campaign_Q2_Display,ACTIVE,2364.75,FL_9011,Activity_FL_9011,Unique,ACTIVE,30,2026-01-30,31145,399,784,75,GTM-XYZ132
ADV_1015,Advertiser_ADV_1015,LI_5437,Campaign_Q1_Display,ACTIVE,2409.04,FL_9035,Activity_FL_9035,Session,ACTIVE,30,2026-01-30,4439,615,518,39,GTM-XYZ107
ADV_1012,Advertiser_ADV_1012,LI_8034,Campaign_Spring_Display,ACTIVE,240.11,FL_9003,Activity_FL_9003,Session,ACTIVE,30,2026-01-30,47659,90,152,16,GTM-XYZ135
ADV_1002,Advertiser_ADV_1002,LI_9836,Campaign_Q2_Display,ACTIVE,4413.81,FL_9071,Activity_FL_9071,Unique,ACTIVE,30,2026-01-30,37308,496,383,53,GTM-XYZ150
ADV_1001,Advertiser_ADV_1001,LI_9263,Campaign_Q2_Display,ACTIVE,4018.67,FL_9062,Activity_FL_9062,Session,ACTIVE,30,2026-01-30,8487,705,965,99,GTM-XYZ118
ADV_1032,Advertiser_ADV_1032,LI_9328,Campaign_Q2_Display,ACTIVE,2224.43,FL_9077,Activity_FL_9077,Unique,ACTIVE,30,2025-01-01,15850,542,654,73,GTM-XYZ127
ADV_1036,Advertiser_ADV_1036,LI_8599,Campaign_Spring_Display,ACTIVE,794.1,FL_9014,Activity_FL_9014,Session,ACTIVE,30,2026-01-30,45684,367,136,19,GTM-XYZ146
ADV_1043,Advertiser_ADV_1043,LI_8923,Campaign_Q1_Display,ACTIVE,4906.9,FL_9013,Activity_FL_9013,Session,ACTIVE,30,2026-01-30,9075,103,221,70,GTM-XYZ134
ADV_1035,Advertiser_ADV_1035,LI_7701,Campaign_Q2_Display,ACTIVE,2556.17,FL_9024,Activity_FL_9024,Standard,ACTIVE,30,2025-01-01,33599,942,404,83,GTM-XYZ143
ADV_1013,Advertiser_ADV_1013,LI_8242,Campaign_Q2_Display,ACTIVE,4777.91,FL_9029,Activity_FL_9029,Standard,ACTIVE,30,2026-01-30,46788,488,463,95,GTM-XYZ132
ADV_1030,Advertiser_ADV_1030,LI_5511,Campaign_Spring_Display,ACTIVE,561.98,FL_9059,Activity_FL_9059,Session,ACTIVE,30,2025-01-01,7170,172,725,56,GTM-XYZ124
ADV_1018,Advertiser_ADV_1018,LI_8234,Campaign_Q2_Display,ACTIVE,1115.27,FL_9067,Activity_FL_9067,Session,ACTIVE,30,2026-01-30,17012,557,490,99,GTM-XYZ108
ADV_1001,Advertiser_ADV_1001,LI_6178,Campaign_Q1_Display,ACTIVE,4502.37,FL_9029,Activity_FL_9029,Standard,ACTIVE,30,2026-01-30,3342,589,482,94,GTM-XYZ144
ADV_1025,Advertiser_ADV_1025,LI_6669,Campaign_Q2_Display,ACTIVE,144.44,FL_9035,Activity_FL_9035,Unique,ACTIVE,30,2026-01-30,1168,748,727,76,GTM-XYZ113
ADV_1043,Advertiser_ADV_1043,LI_8217,Campaign_Q2_Display,ACTIVE,2877.11,FL_9008,Activity_FL_9008,Standard,ACTIVE,30,2026-01-30,47531,829,203,17,GTM-XYZ147
ADV_1021,Advertiser_ADV_1021,LI_9189,Campaign_Spring_Display,ACTIVE,1921.76,FL_9035,Activity_FL_9035,Standard,ACTIVE,30,2026-01-30,16171,353,356,38,GTM-XYZ119
ADV_1002,Advertiser_ADV_1002,LI_5258,Campaign_Q2_Display,ACTIVE,2825.51,FL_9000,Activity_FL_9000,Standard,ACTIVE,30,2025-01-01,30130,686,365,15,GTM-XYZ101
ADV_1041,Advertiser_ADV_1041,LI_8396,Campaign_Spring_Display,ACTIVE,1063.89,FL_9015,Activity_FL_9015,Session,ACTIVE,30,2026-01-30,18140,436,524,28,GTM-XYZ140
ADV_1010,Advertiser_ADV_1010,LI_6861,Campaign_Q2_Display,ACTIVE,4694.67,FL_9078,Activity_FL_9078,Standard,ACTIVE,30,2026-01-30,28950,165,175,70,GTM-XYZ122
ADV_1045,Advertiser_ADV_1045,LI_9255,Campaign_Q1_Display,ACTIVE,1885.52,FL_9072,Activity_FL_9072,Standard,ACTIVE,30,2026-01-30,1520,878,932,88,GTM-XYZ149
ADV_1011,Advertiser_ADV_1011,LI_5791,Campaign_Q1_Display,ACTIVE,2603.0,FL_9024,Activity_FL_9024,Standard,ACTIVE,30,2026-01-30,38859,975,192,65,GTM-XYZ101
ADV_1007,Advertiser_ADV_1007,LI_7772,Campaign_Spring_Display,ACTIVE,3192.11,FL_9035,Activity_FL_9035,Unique,ACTIVE,30,2026-01-30,30557,687,491,97,GTM-XYZ119
ADV_1005,Advertiser_ADV_1005,LI_7685,Campaign_Q1_Display,ACTIVE,4431.49,FL_9023,Activity_FL_9023,Unique,ACTIVE,30,2026-01-30,19455,347,751,55,GTM-XYZ117
ADV_1039,Advertiser_ADV_1039,LI_7962,Campaign_Spring_Display,ACTIVE,2852.66,FL_9038,Activity_FL_9038,Standard,ACTIVE,30,2026-01-30,33776,159,499,79,GTM-XYZ110
ADV_1033,Advertiser_ADV_1033,LI_8823,Campaign_Q1_Display,ACTIVE,2121.7,FL_9073,Activity_FL_9073,Unique,ACTIVE,30,2026-01-30,14879,844,0,23,GTM-XYZ149
ADV_1047,Advertiser_ADV_1047,LI_8859,Campaign_Q2_Display,ACTIVE,4350.04,FL_9070,Activity_FL_9070,Unique,ACTIVE,30,2026-01-30,27719,288,475,28,GTM-XYZ103
ADV_1045,Advertiser_ADV_1045,LI_6095,Campaign_Spring_Display,ACTIVE,2397.59,FL_9073,Activity_FL_9073,Standard,ACTIVE,30,2026-01-30,1975,241,635,11,GTM-XYZ144
ADV_1008,Advertiser_ADV_1008,LI_8223,Campaign_Q2_Display,ACTIVE,4884.93,FL_9019,Activity_FL_9019,Session,ACTIVE,30,2026-01-30,5889,500,682,55,GTM-XYZ149
ADV_1044,Advertiser_ADV_1044,LI_5316,Campaign_Q1_Display,ACTIVE,4090.82,FL_9075,Activity_FL_9075,Unique,ACTIVE,30,2026-01-30,7037,344,468,23,GTM-XYZ123
ADV_1003,Advertiser_ADV_1003,LI_8513,Campaign_Spring_Display,ACTIVE,2935.67,FL_9012,Activity_FL_9012,Standard,ACTIVE,30,2026-01-30,30903,489,986,25,GTM-XYZ113
ADV_1028,Advertiser_ADV_1028,LI_9554,Campaign_Q2_Display,ACTIVE,1568.83,FL_9001,Activity_FL_9001,Unique,ACTIVE,30,2026-01-30,32393,903,964,21,GTM-XYZ133
ADV_1037,Advertiser_ADV_1037,LI_8670,Campaign_Q2_Display,ACTIVE,379.62,FL_9097,Activity_FL_9097,Standard,ACTIVE,30,2026-01-30,19277,292,712,81,GTM-XYZ139
ADV_1011,Advertiser_ADV_1011,LI_6772,Campaign_Spring_Display,ACTIVE,3140.56,FL_9045,Activity_FL_9045,Standard,ACTIVE,30,2026-01-30,49803,742,246,63,GTM-XYZ134
ADV_1038,Advertiser_ADV_1038,LI_6796,Campaign_Q1_Display,ACTIVE,2426.61,FL_9034,Activity_FL_9034,Session,ACTIVE,30,2026-01-30,20806,475,720,44,GTM-XYZ103
ADV_1002,Advertiser_ADV_1002,LI_5964,Campaign_Q1_Display,ACTIVE,3389.72,FL_9004,Activity_FL_9004,Unique,ACTIVE,30,2026-01-30,27445,796,922,47,GTM-XYZ112
ADV_1004,Advertiser_ADV_1004,LI_5122,Campaign_Spring_Display,ACTIVE,2372.62,FL_9090,Activity_FL_9090,Session,ACTIVE,30,2025-01-01,22022,193,571,76,GTM-XYZ119
ADV_1033,Advertiser_ADV_1033,LI_5285,Campaign_Q2_Display,ACTIVE,2854.77,FL_9020,Activity_FL_9020,Session,ACTIVE,30,2026-01-30,13364,606,871,88,GTM-XYZ111
ADV_1031,Advertiser_ADV_1031,LI_5165,Campaign_Q1_Display,ACTIVE,2790.75,FL_9033,Activity_FL_9033,Unique,ACTIVE,30,2026-01-30,38262,578,621,12,GTM-XYZ146
ADV_1039,Advertiser_ADV_1039,LI_5182,Campaign_Spring_Display,ACTIVE,4742.48,FL_9084,Activity_FL_9084,Session,ACTIVE,30,2026-01-30,21233,248,383,83,GTM-XYZ100
ADV_1010,Advertiser_ADV_1010,LI_8764,Campaign_Spring_Display,ACTIVE,2048.79,FL_9055,Activity_FL_9055,Unique,ACTIVE,30,2026-01-30,6861,740,701,34,GTM-XYZ144
ADV_1041,Advertiser_ADV_1041,LI_7905,Campaign_Q2_Display,ACTIVE,4060.6,FL_9077,Activity_FL_9077,Unique,ACTIVE,30,2026-01-30,49986,907,284,80,GTM-XYZ136
ADV_1003,Advertiser_ADV_1003,LI_8707,Campaign_Q2_Display,ACTIVE,4358.65,FL_9043,Activity_FL_9043,Unique,ACTIVE,30,2025-01-01,49177,165,561,86,GTM-XYZ139
ADV_1007,Advertiser_ADV_1007,LI_6508,Campaign_Q2_Display,ACTIVE,1793.56,FL_9016,Activity_FL_9016,Standard,ACTIVE,30,2026-01-30,42070,410,580,90,GTM-XYZ112
ADV_1001,Advertiser_ADV_1001,LI_9938,Campaign_Q1_Display,ACTIVE,1990.72,FL_9091,Activity_FL_9091,Unique,ACTIVE,30,2026-01-30,5926,337,925,37,GTM-XYZ121
ADV_1013,Advertiser_ADV_1013,LI_7693,Campaign_Spring_Display,ACTIVE,2764.91,FL_9014,Activity_FL_9014,Unique,ACTIVE,30,2026-01-30,26486,584,731,26,GTM-XYZ105
ADV_1003,Advertiser_ADV_1003,LI_7998,Campaign_Q2_Display,ACTIVE,3464.63,FL_9001,Activity_FL_9001,Unique,ACTIVE,30,2026-01-30,6533,227,290,31,GTM-XYZ137
ADV_1004,Advertiser_ADV_1004,LI_9858,Campaign_Q1_Display,ACTIVE,3161.59,FL_9034,Activity_FL_9034,Standard,ACTIVE,30,2026-01-30,45870,710,604,35,GTM-XYZ101
ADV_1014,Advertiser_ADV_1014,LI_7707,Campaign_Spring_Display,ACTIVE,477.23,FL_9052,Activity_FL_9052,Unique,ACTIVE,30,2026-01-30,19055,690,663,64,GTM-XYZ101
ADV_1014,Advertiser_ADV_1014,LI_8024,Campaign_Q2_Display,ACTIVE,668.66,FL_9064,Activity_FL_9064,Standard,ACTIVE,30,2026-01-30,4369,60,864,96,GTM-XYZ126
ADV_1004,Advertiser_ADV_1004,LI_5064,Campaign_Q2_Display,ACTIVE,4440.95,FL_9004,Activity_FL_9004,Standard,ACTIVE,30,2026-01-30,47177,398,706,62,GTM-XYZ146
ADV_1043,Advertiser_ADV_1043,LI_7368,Campaign_Spring_Display,ACTIVE,3575.05,FL_9089,Activity_FL_9089,Unique,ACTIVE,30,2026-01-30,24439,165,385,31,GTM-XYZ129
ADV_1049,Advertiser_ADV_1049,LI_5440,Campaign_Spring_Display,ACTIVE,688.78,FL_9032,Activity_FL_9032,Standard,ACTIVE,30,2026-01-30,3402,506,117,56,GTM-XYZ118
